ISO,Country,City,Year,Total_NO2_molecules
AGO,Angola,Cabinda,2025,2.7927573944808556e+18
AGO,Angola,Malanje,2025,4.5226929947450214e+18
AGO,Angola,Namibe,2025,1.5882019184964838e+18
AGO,Angola,Sumbe,2025,2.1655395646670945e+18
AGO,Angola,Uige,2025,3.9516103412546273e+18
AGO,Angola,Soyo,2025,2.743504429133919e+18
BEN,Benin,Bohicon,2025,3.040939514085114e+18
BEN,Benin,Abomey,2025,3.0575777333019924e+18
BEN,Benin,Ouidah,2025,2.5543235723306844e+18
BEN,Benin,Kandi,2025,2.805230163664903e+18
BEN,Benin,Natitingou,2025,2.771883102266273e+18
BEN,Benin,Save,2025,3.002868353027112e+18
BEN,Benin,Savalou,2025,2.9981534508740096e+18
BEN,Benin,Comé,2025,2.6368965994322145e+18
BEN,Benin,Allada,2025,3.071239016922936e+18
BEN,Benin,Dogbo,2025,3.126490581812164e+18
BEN,Benin,Lokossa,2025,3.1664714019733453e+18
BEN,Benin,Tchaourou,2025,2.675355011623205e+18
BEN,Benin,Malanville,2025,2.756060895099822e+18
BEN,Benin,Tanguiéta,2025,2.8910724338622326e+18
BEN,Benin,Bassila,2025,2.79303060194628e+18
BEN,Benin,Pobe,2025,3.6206065613161533e+18
BEN,Benin,Ketou,2025,3.251667951316134e+18
BWA,Botswana,Gaborone,2025,2.5180018754858076e+18
BWA,Botswana,Francistown,2025,1.912395816128598e+18
BWA,Botswana,Maun,2025,2.112003104623043e+18
BWA,Botswana,Serowe,2025,1.9014980462208783e+18
BWA,Botswana,Kanye,2025,1.919246169196396e+18
BWA,Botswana,Molepolole,2025,1.8101122248388408e+18
BWA,Botswana,Mochudi,2025,2.2168209493069235e+18
BWA,Botswana,Selebi-Phikwe,2025,1.8810482688616868e+18
BWA,Botswana,Palapye,2025,2.2913697211351798e+18
BWA,Botswana,Lobatse,2025,2.0963238207502044e+18
BWA,Botswana,Ramotswa,2025,2.4200719721288924e+18
BWA,Botswana,Letlhakane,2025,1.7342088355958518e+18
BWA,Botswana,Orapa,2025,1.6977109779718484e+18
BWA,Botswana,Kasane,2025,2.498434635521773e+18
BWA,Botswana,Ghanzi,2025,1.6714993355961687e+18
BWA,Botswana,Jwaneng,2025,1.8205376386005847e+18
BWA,Botswana,Tsabong,2025,1.561180584488205e+18
BWA,Botswana,Shoshong,2025,2.0808465958154644e+18
BFA,Burkina Faso,Ouagadougou,2025,3.50509439046737e+18
BFA,Burkina Faso,Bobo-Dioulasso,2025,2.35451761991394e+18
BFA,Burkina Faso,Koudougou,2025,2.4534333218123725e+18
BFA,Burkina Faso,Banfora,2025,2.1467676829229053e+18
BFA,Burkina Faso,Ouahigouya,2025,2.534524155992224e+18
BFA,Burkina Faso,Kaya,2025,2.5973226512804403e+18
BFA,Burkina Faso,Tenkodogo,2025,2.437473639247865e+18
BFA,Burkina Faso,Fada N'Gourma,2025,2.4712970717898967e+18
BFA,Burkina Faso,Dedougou,2025,2.427411291263196e+18
BFA,Burkina Faso,Dori,2025,2.239155583394497e+18
BFA,Burkina Faso,Gaoua,2025,2.595521004873347e+18
BFA,Burkina Faso,Kongoussi,2025,2.647935680561673e+18
BFA,Burkina Faso,Manga,2025,2.336597706127401e+18
BFA,Burkina Faso,Reo,2025,2.4199729427102853e+18
BFA,Burkina Faso,Ziniare,2025,2.831506765443807e+18
BFA,Burkina Faso,Hounde,2025,2.4166241208837663e+18
BFA,Burkina Faso,Po,2025,2.553968829298901e+18
BFA,Burkina Faso,Leo,2025,2.45100782344127e+18
BDI,Burundi,Bujumbura,2025,2.123526274285954e+18
BDI,Burundi,Gitega,2025,1.6209064448986908e+18
BDI,Burundi,Ngozi,2025,1.6840355245061412e+18
BDI,Burundi,Rumonge,2025,1.9094705080676035e+18
BDI,Burundi,Bururi,2025,1.7263130466083415e+18
BDI,Burundi,Muyinga,2025,1.7933225967011361e+18
BDI,Burundi,Ruyigi,2025,1.8960106204718318e+18
BDI,Burundi,Makamba,2025,1.8322744379260923e+18
BDI,Burundi,Kayanza,2025,1.6422223847217357e+18
BDI,Burundi,Muramvya,2025,1.7474733689518198e+18
BDI,Burundi,Cibitoke,2025,2.0373371817277844e+18
BDI,Burundi,Karuzi,2025,1.8183102955808184e+18
BDI,Burundi,Kirundo,2025,1.8821886182450908e+18
BDI,Burundi,Mwaro,2025,1.4677839641988224e+18
BDI,Burundi,Nyanza-Lac,2025,2.0495097712317916e+18
CMR,Cameroon,Douala,2025,3.2902762145538253e+18
CMR,Cameroon,Yaounde,2025,3.248741529213486e+18
CMR,Cameroon,Garoua,2025,3.013388923342347e+18
CMR,Cameroon,Bamenda,2025,3.3927449816437437e+18
CMR,Cameroon,Maroua,2025,2.6424673311581425e+18
CMR,Cameroon,Ngaoundere,2025,2.7600851195255404e+18
CMR,Cameroon,Bafoussam,2025,3.259251754952436e+18
CMR,Cameroon,Bertoua,2025,3.1801571377838807e+18
CMR,Cameroon,Ebolowa,2025,2.3618716996204595e+18
CMR,Cameroon,Kribi,2025,2.58585866299397e+18
CMR,Cameroon,Limbe,2025,2.411584457446826e+18
CMR,Cameroon,Kumba,2025,2.7830703418707855e+18
CMR,Cameroon,Nkongsamba,2025,2.8121396050442895e+18
CMR,Cameroon,Edea,2025,2.8549870544621445e+18
CMR,Cameroon,Sangmelima,2025,2.390162741563518e+18
CMR,Cameroon,Foumban,2025,3.004387297483139e+18
CMR,Cameroon,Dschang,2025,3.319888220371396e+18
CMR,Cameroon,Kousseri,2025,3.1808104047902024e+18
CAF,Central African Republic,Bangui,2025,3.5143314950799836e+18
CAF,Central African Republic,Bimbo,2025,3.3286214519428127e+18
CAF,Central African Republic,Berberati,2025,3.230778302446071e+18
CAF,Central African Republic,Bambari,2025,3.644957853007658e+18
CAF,Central African Republic,Bouar,2025,3.3364404492568617e+18
CAF,Central African Republic,Bossangoa,2025,3.779226150936564e+18
CAF,Central African Republic,Bria,2025,3.128842147482906e+18
CAF,Central African Republic,Bangassou,2025,3.0003997046301983e+18
CAF,Central African Republic,Kaga-Bandoro,2025,4.0085830801040486e+18
CAF,Central African Republic,Mbaiki,2025,2.883681692325893e+18
CAF,Central African Republic,Bozoum,2025,3.213758883845039e+18
CAF,Central African Republic,Carnot,2025,4.2973068711626435e+18
CAF,Central African Republic,Sibut,2025,3.804452298009133e+18
CAF,Central African Republic,Alindao,2025,3.326504770929877e+18
CAF,Central African Republic,Mobaye,2025,3.1190645616285676e+18
CAF,Central African Republic,Nola,2025,2.8254960578712356e+18
TCD,Chad,N'Djamena,2025,3.15684779485837e+18
TCD,Chad,Moundou,2025,3.0326709219659054e+18
TCD,Chad,Sarh,2025,3.28421241839548e+18
TCD,Chad,Abeche,2025,2.07881701343941e+18
TCD,Chad,Kelo,2025,2.744251603627613e+18
TCD,Chad,Koumra,2025,3.193674445384575e+18
TCD,Chad,Pala,2025,2.701037086395019e+18
TCD,Chad,Am Timan,2025,2.7712446726795715e+18
TCD,Chad,Bongor,2025,2.8831732960418647e+18
TCD,Chad,Mongo,2025,2.498374127032711e+18
TCD,Chad,Faya-Largeau,2025,1.3361151948354094e+18
TCD,Chad,Doba,2025,3.195529173379503e+18
TCD,Chad,Ati,2025,2.2351850572390835e+18
TCD,Chad,Biltine,2025,1.867354097973291e+18
TCD,Chad,Mao,2025,1.8184313398570668e+18
TCD,Chad,Massakory,2025,2.138338751494538e+18
COD,DR Congo,Kinshasa,2025,4.814357400791423e+18
COD,DR Congo,Lubumbashi,2025,4.317719279627641e+18
COD,DR Congo,Mbuji-Mayi,2025,4.041781531361488e+18
COD,DR Congo,Kisangani,2025,2.2209721745882417e+18
COD,DR Congo,Goma,2025,1.4586445157970934e+18
COD,DR Congo,Bukavu,2025,1.7067154259976899e+18
COD,DR Congo,Kananga,2025,4.5159260354130263e+18
COD,DR Congo,Kolwezi,2025,6.172592194151577e+18
COD,DR Congo,Tshikapa,2025,5.308242414849873e+18
COD,DR Congo,Matadi,2025,3.208902559243343e+18
COD,DR Congo,Boma,2025,3.018355074963421e+18
COD,DR Congo,Uvira,2025,1.9892199292895754e+18
COD,DR Congo,Kindu,2025,2.4477962120871045e+18
COD,DR Congo,Kalemie,2025,2.339192083115014e+18
COD,DR Congo,Likasi,2025,4.593876754645667e+18
COD,DR Congo,Kikwit,2025,4.951670985690747e+18
COD,DR Congo,Gemena,2025,3.008699898226821e+18
COD,DR Congo,Isiro,2025,2.3255383689833134e+18
COG,Congo Republic,Brazzaville,2025,4.788270741006881e+18
COG,Congo Republic,Pointe-Noire,2025,3.1115669173392814e+18
COG,Congo Republic,Dolisie,2025,3.123013175625402e+18
COG,Congo Republic,Nkayi,2025,3.3451246541577165e+18
COG,Congo Republic,Owando,2025,2.6386591020441103e+18
COG,Congo Republic,Ouesso,2025,2.4838457073237156e+18
COG,Congo Republic,Impfondo,2025,2.3412629020243574e+18
COG,Congo Republic,Sibiti,2025,2.779657041394854e+18
COG,Congo Republic,Madingou,2025,3.2527052171313393e+18
COG,Congo Republic,Kinkala,2025,3.581092987415713e+18
COG,Congo Republic,Mossendjo,2025,2.399825780480119e+18
COG,Congo Republic,Gamboma,2025,3.451848540081363e+18
COG,Congo Republic,Djambala,2025,3.89746850507464e+18
CIV,Cote d'Ivoire,Abidjan,2025,4.1666637330621286e+18
CIV,Cote d'Ivoire,Yamoussoukro,2025,2.523178581216977e+18
CIV,Cote d'Ivoire,Bouake,2025,2.4550778224267807e+18
CIV,Cote d'Ivoire,Daloa,2025,1.9883213144640125e+18
CIV,Cote d'Ivoire,San-Pedro,2025,1.497543810313839e+18
CIV,Cote d'Ivoire,Korhogo,2025,2.1357833009780777e+18
CIV,Cote d'Ivoire,Man,2025,1.8490157658187046e+18
CIV,Cote d'Ivoire,Gagnoa,2025,2.0677065916111037e+18
CIV,Cote d'Ivoire,Abengourou,2025,2.210718539893828e+18
CIV,Cote d'Ivoire,Bondoukou,2025,2.302665257522948e+18
CIV,Cote d'Ivoire,Divo,2025,2.1350485159447926e+18
CIV,Cote d'Ivoire,Odienne,2025,2.152715667738266e+18
CIV,Cote d'Ivoire,Ferkessedougou,2025,2.1469221674981714e+18
CIV,Cote d'Ivoire,Soubre,2025,1.85677691556509e+18
CIV,Cote d'Ivoire,Sassandra,2025,1.5365953585257692e+18
CIV,Cote d'Ivoire,Agboville,2025,2.526848165225196e+18
CIV,Cote d'Ivoire,Grand-Bassam,2025,2.7297596777711e+18
CIV,Cote d'Ivoire,Dabou,2025,2.537470126324838e+18
ETH,Ethiopia,Addis Ababa,2025,3.0657326921230126e+18
ETH,Ethiopia,Dire Dawa,2025,1.6175893232269025e+18
ETH,Ethiopia,Mekelle,2025,1.6300397379094863e+18
ETH,Ethiopia,Bahir Dar,2025,2.0111295961392773e+18
ETH,Ethiopia,Hawassa,2025,1.7189376334142597e+18
ETH,Ethiopia,Adama,2025,1.6854172585871299e+18
ETH,Ethiopia,Gondar,2025,1.8225599028077194e+18
ETH,Ethiopia,Jimma,2025,1.710333026925006e+18
ETH,Ethiopia,Dessie,2025,1.4491816591094426e+18
ETH,Ethiopia,Shashamane,2025,1.7039304836966738e+18
ETH,Ethiopia,Harar,2025,1.4033276884766807e+18
ETH,Ethiopia,Arba Minch,2025,1.343084373416005e+18
ETH,Ethiopia,Debre Markos,2025,1.827185606930678e+18
ETH,Ethiopia,Debre Birhan,2025,1.327933667207826e+18
ETH,Ethiopia,Nekemte,2025,2.264870865638105e+18
ETH,Ethiopia,Asella,2025,1.6563585097025119e+18
ETH,Ethiopia,Wolaita Sodo,2025,1.6208941452076764e+18
ETH,Ethiopia,Jijiga,2025,1.2712112482969661e+18
GAB,Gabon,Libreville,2025,3.129087740761766e+18
GAB,Gabon,Port-Gentil,2025,2.4136218748413245e+18
GAB,Gabon,Franceville,2025,2.580728916503288e+18
GAB,Gabon,Oyem,2025,2.2431079957862958e+18
GAB,Gabon,Moanda,2025,2.547711645498366e+18
GAB,Gabon,Lambarene,2025,2.6598423182106435e+18
GAB,Gabon,Mouila,2025,2.3660164676498217e+18
GAB,Gabon,Koulamoutou,2025,2.4125606694847667e+18
GAB,Gabon,Tchibanga,2025,2.398939323384907e+18
GAB,Gabon,Makokou,2025,2.283724801110594e+18
GAB,Gabon,Bitam,2025,2.352801593929172e+18
GAB,Gabon,Ndende,2025,2.424729652600244e+18
GHA,Ghana,Accra,2025,3.267326353771621e+18
GHA,Ghana,Kumasi,2025,3.7313995163461796e+18
GHA,Ghana,Tamale,2025,3.3035589934462034e+18
GHA,Ghana,Sekondi-Takoradi,2025,2.1742888129439834e+18
GHA,Ghana,Sunyani,2025,2.758967688018809e+18
GHA,Ghana,Cape Coast,2025,2.0257227503259592e+18
GHA,Ghana,Koforidua,2025,3.1761405207843195e+18
GHA,Ghana,Ho,2025,3.2728015042654587e+18
GHA,Ghana,Tema,2025,3.6659691412129516e+18
GHA,Ghana,Obuasi,2025,2.9197714946914826e+18
GHA,Ghana,Bolgatanga,2025,2.83520656463902e+18
GHA,Ghana,Wa,2025,2.786854775920493e+18
GHA,Ghana,Techiman,2025,2.796588961794046e+18
GHA,Ghana,Tarkwa,2025,2.7850724016437596e+18
GHA,Ghana,Sefwi Wiawso,2025,2.408572351861652e+18
GHA,Ghana,Nkawkaw,2025,3.108604508301007e+18
GHA,Ghana,Dunkwa-on-Offin,2025,2.852510193688487e+18
GHA,Ghana,Yendi,2025,3.0912611635076045e+18
KEN,Kenya,Nairobi,2025,2.6435450712324106e+18
KEN,Kenya,Mombasa,2025,1.4820944142361206e+18
KEN,Kenya,Kisumu,2025,1.9878221755213453e+18
KEN,Kenya,Nakuru,2025,1.4087534262175798e+18
KEN,Kenya,Eldoret,2025,1.2275590398552195e+18
KEN,Kenya,Thika,2025,1.905520377181654e+18
KEN,Kenya,Malindi,2025,8.251589322495616e+17
KEN,Kenya,Kitale,2025,1.2646345479219983e+18
KEN,Kenya,Garissa,2025,1.0008961436797446e+18
KEN,Kenya,Nyeri,2025,1.3250893893151534e+18
KEN,Kenya,Machakos,2025,1.2023994834381274e+18
KEN,Kenya,Meru,2025,1.043281263186785e+18
KEN,Kenya,Kericho,2025,1.4588475589099602e+18
KEN,Kenya,Naivasha,2025,1.4142654507605376e+18
KEN,Kenya,Embu,2025,1.1406639192691735e+18
KEN,Kenya,Lodwar,2025,1.1004609253167443e+18
KEN,Kenya,Isiolo,2025,1.077470937217644e+18
KEN,Kenya,Wajir,2025,9.229053907604428e+17
LSO,Lesotho,Maseru,2025,1.7608023882433871e+18
LSO,Lesotho,Teyateyaneng,2025,1.7134253057152008e+18
LSO,Lesotho,Mafeteng,2025,1.6139876282438344e+18
LBR,Liberia,Monrovia,2025,1.9688541240932183e+18
LBR,Liberia,Gbarnga,2025,1.8800863874987284e+18
LBR,Liberia,Buchanan,2025,1.7812228626171735e+18
LBR,Liberia,Harper,2025,1.542962553624826e+18
LBR,Liberia,Voinjama,2025,2.680536582562225e+18
LBR,Liberia,Zwedru,2025,1.7597771688674335e+18
LBR,Liberia,Kakata,2025,2.0104571990718648e+18
LBR,Liberia,Greenville,2025,1.544546788371731e+18
LBR,Liberia,Tubmanburg,2025,2.1055662350515986e+18
LBR,Liberia,Ganta,2025,1.8994913276103306e+18
LBR,Liberia,Robertsport,2025,1.830605559709486e+18
LBR,Liberia,Fish Town,2025,1.6881041810886129e+18
MDG,Madagascar,Antananarivo,2025,2.47640913878017e+18
MDG,Madagascar,Toamasina,2025,1.3413747263332716e+18
MDG,Madagascar,Antsirabe,2025,1.8866677070043617e+18
MDG,Madagascar,Mahajanga,2025,1.6542675542090532e+18
MDG,Madagascar,Fianarantsoa,2025,1.4826722489590477e+18
MDG,Madagascar,Toliara,2025,1.4058584915590141e+18
MDG,Madagascar,Antsiranana,2025,1.0046373069151057e+18
MDG,Madagascar,Morondava,2025,1.869466471114525e+18
MDG,Madagascar,Sambava,2025,9.931110210182185e+17
MDG,Madagascar,Ambatondrazaka,2025,1.7028843492841329e+18
MDG,Madagascar,Farafangana,2025,1.372478447867308e+18
MDG,Madagascar,Mananjary,2025,1.3131067413456579e+18
MDG,Madagascar,Manakara,2025,1.329205190180168e+18
MDG,Madagascar,Antalaha,2025,1.0215843458930597e+18
MDG,Madagascar,Hell-Ville,2025,1.1781221153905362e+18
MDG,Madagascar,Marovoay,2025,1.8969399117458053e+18
MDG,Madagascar,Ambanja,2025,1.294420073926747e+18
MWI,Malawi,Lilongwe,2025,2.532933422108319e+18
MWI,Malawi,Blantyre,2025,2.645008747655838e+18
MWI,Malawi,Mzuzu,2025,1.9793940135812393e+18
MWI,Malawi,Zomba,2025,2.430661388741853e+18
MWI,Malawi,Karonga,2025,1.8846362867418266e+18
MWI,Malawi,Mangochi,2025,2.313860919578071e+18
MWI,Malawi,Salima,2025,2.0165926738598538e+18
MLI,Mali,Bamako,2025,3.550155335889835e+18
MLI,Mali,Sikasso,2025,2.0298309340343498e+18
MLI,Mali,Mopti,2025,2.23342375483661e+18
MLI,Mali,Koutiala,2025,2.1270694473903544e+18
MLI,Mali,Kayes,2025,2.431119537534644e+18
MLI,Mali,Segou,2025,2.2764879657459292e+18
MWI,Malawi,Karonga,2025,1.8846362867418266e+18
MWI,Malawi,Mangochi,2025,2.313860919578071e+18
MWI,Malawi,Salima,2025,2.0165926738598538e+18
MRT,Mauritania,Nouakchott,2025,1.9382714545852856e+18
MRT,Mauritania,Nouadhibou,2025,1.2989038791757146e+18
MRT,Mauritania,Rosso,2025,1.5920680750040038e+18
MRT,Mauritania,Zouerate,2025,1.607677259497732e+18
MRT,Mauritania,Atar,2025,1.2184446213340595e+18
MRT,Mauritania,Kaedi,2025,1.5759095834426747e+18
MOZ,Mozambique,Maputo,2025,4.057269334119539e+18
MOZ,Mozambique,Matola,2025,4.4124868999366047e+18
MOZ,Mozambique,Beira,2025,1.8968511692225884e+18
MOZ,Mozambique,Nampula,2025,2.2722179475925253e+18
MOZ,Mozambique,Chimoio,2025,2.787826713081352e+18
MOZ,Mozambique,Nacala,2025,1.5632424008809485e+18
MOZ,Mozambique,Quelimane,2025,1.9824092010460913e+18
MOZ,Mozambique,Tete,2025,2.5395902330293944e+18
MOZ,Mozambique,Pemba,2025,1.438408286052294e+18
MOZ,Mozambique,Lichinga,2025,2.678366332143182e+18
MOZ,Mozambique,Xai-Xai,2025,2.0534901368851005e+18
MOZ,Mozambique,Maxixe,2025,1.3887862630959204e+18
NGA,Nigeria,Lagos,2025,6.303073686642332e+18
NGA,Nigeria,Abuja,2025,6.223447151577672e+18
NGA,Nigeria,Kano,2025,4.064424480585718e+18
NGA,Nigeria,Ibadan,2025,4.737678751495621e+18
NGA,Nigeria,Port Harcourt,2025,4.930694041094859e+18
NGA,Nigeria,Benin City,2025,4.218081212005469e+18
NGA,Nigeria,Onitsha,2025,4.529055519848327e+18
NGA,Nigeria,Aba,2025,4.4746775015219784e+18
NGA,Nigeria,Kaduna,2025,3.67947380577087e+18
NGA,Nigeria,Enugu,2025,4.4132185960773233e+18
NGA,Nigeria,Ilorin,2025,3.7130453405852764e+18
NGA,Nigeria,Warri,2025,3.91376357586837e+18
NGA,Nigeria,Maiduguri,2025,3.104883000760222e+18
NGA,Nigeria,Zaria,2025,3.388371566755469e+18
NGA,Nigeria,Sokoto,2025,3.2118956963834875e+18
NGA,Nigeria,Uyo,2025,4.106009119016093e+18
NGA,Nigeria,Jos,2025,2.710951433929415e+18
NGA,Nigeria,Calabar,2025,3.641367893914407e+18
ZAF,South Africa,Johannesburg,2025,1.5605397467900183e+19
ZAF,South Africa,Cape Town,2025,3.6599369769009075e+18
ZAF,South Africa,Durban,2025,5.29297659006249e+18
ZAF,South Africa,Pretoria,2025,1.1440094476503056e+19
ZAF,South Africa,Port Elizabeth,2025,2.0232854499090273e+18
ZAF,South Africa,Bloemfontein,2025,2.215714935936812e+18
ZAF,South Africa,East London,2025,1.9341958311777075e+18
ZAF,South Africa,Soweto,2025,1.1054156963227197e+19
ZAF,South Africa,Pietermaritzburg,2025,4.2695529772636733e+18
ZAF,South Africa,Polokwane,2025,2.9896487993200384e+18
ZAF,South Africa,Rustenburg,2025,5.248403228297976e+18
ZMB,Zambia,Lusaka,2025,3.832098921074219e+18
ZMB,Zambia,Kitwe,2025,4.054471618333089e+18
ZMB,Zambia,Ndola,2025,4.0981838919122954e+18
ZMB,Zambia,Kabwe,2025,2.936524696475182e+18
ZMB,Zambia,Chingola,2025,4.096490042171411e+18
ZMB,Zambia,Livingstone,2025,2.4356426988785797e+18
ZMB,Zambia,Solwezi,2025,4.426869830524467e+18
ZMB,Zambia,Mufulira,2025,3.96457992877246e+18
ZMB,Zambia,Luanshya,2025,3.923868633721976e+18
ZWE,Zimbabwe,Harare,2025,3.8475947129806244e+18
ZWE,Zimbabwe,Bulawayo,2025,2.3807273626423793e+18
ZWE,Zimbabwe,Chitungwiza,2025,3.474866168605836e+18
ZWE,Zimbabwe,Mutare,2025,2.3449557574558234e+18
ZWE,Zimbabwe,Gweru,2025,2.3757406046382034e+18
ZWE,Zimbabwe,Kwekwe,2025,2.382831024810279e+18
ZWE,Zimbabwe,Masvingo,2025,2.003151641865252e+18
ZWE,Zimbabwe,Chinhoyi,2025,3.143291167786991e+18
ZWE,Zimbabwe,Kadoma,2025,2.6674636716844493e+18
ZWE,Zimbabwe,Victoria Falls,2025,2.395960265743293e+18
ZWE,Zimbabwe,Redcliff,2025,2.4022661576225966e+18
ZWE,Zimbabwe,Norton,2025,3.5579936616269793e+18
ZWE,Zimbabwe,Hwange,2025,3.328977764265607e+18
ZWE,Zimbabwe,Victoria Falls,2025,2.395960265743293e+18
ZWE,Zimbabwe,Bulawayo,2025,2.3807273626423793e+18
ZWE,Zimbabwe,Chegutu,2025,2.9291766655181793e+18
ZWE,Zimbabwe,Kadoma,2025,2.6674636716844493e+18
COM,Comoros,Moroni,2025,1.006153773498687e+18
COM,Comoros,Mutsamudu,2025,1.0108370842865595e+18
COM,Comoros,Fomboni,2025,1.0290733297429715e+18
ERI,Eritrea,Asmara,2025,1.6114956049065848e+18
ERI,Eritrea,Keren,2025,1.6997678167760077e+18
ERI,Eritrea,Massawa,2025,1.7848804784694208e+18
GNQ,Equatorial Guinea,Malabo,2025,2.8414797198290606e+18
GNQ,Equatorial Guinea,Bata,2025,2.5085142354538895e+18
GNQ,Equatorial Guinea,Ebibeyin,2025,2.4031284253552404e+18
GMB,Gambia,Banjul,2025,2.4376992101111767e+18
GMB,Gambia,Serekunda,2025,2.4374242728470866e+18
GMB,Gambia,Brikama,2025,2.431003332853451e+18
GIN,Guinea,Conakry,2025,4.054282867590716e+18
GIN,Guinea,Kankan,2025,2.4459942645651907e+18
GIN,Guinea,Kindia,2025,2.791065305305094e+18
GIN,Guinea,Nzérékoré,2025,2.3051213490954798e+18
GIN,Guinea,Labe,2025,2.0887892636361354e+18
GIN,Guinea,Fria,2025,3.3733660410031995e+18
GNB,Guinea-Bissau,Bissau,2025,2.0782387573786365e+18
GNB,Guinea-Bissau,Bafatá,2025,2.1425373096257147e+18
GNB,Guinea-Bissau,Gabú,2025,2.2820360207783772e+18
NAM,Namibia,Windhoek,2025,1.7288693334380652e+18
NAM,Namibia,Walvis Bay,2025,1.6386473995799457e+18
NAM,Namibia,Swakopmund,2025,1.6681847073031726e+18
NAM,Namibia,Rundu,2025,2.8582235187340575e+18
NAM,Namibia,Oshakati,2025,2.2228482811632113e+18
NAM,Namibia,Otjiwarongo,2025,1.794512505928248e+18
NER,Niger,Niamey,2025,2.9244347977115986e+18
NER,Niger,Zinder,2025,2.1240198205481175e+18
NER,Niger,Maradi,2025,2.398650853193682e+18
NER,Niger,Agadez,2025,1.6413357690578752e+18
NER,Niger,Tahoua,2025,2.0213260050868984e+18
RWA,Rwanda,Kigali,2025,2.0416046080586824e+18
RWA,Rwanda,Huye,2025,1.7713424165724132e+18
RWA,Rwanda,Rubavu,2025,1.4507728218753188e+18
RWA,Rwanda,Musanze,2025,1.361550942886948e+18
RWA,Rwanda,Rusizi,2025,1.7138574418452004e+18
STP,Sao Tome and Principe,São Tomé,2025,1.829991411347408e+18
STP,Sao Tome and Principe,Santo António,2025,1.9977560915706002e+18
STP,Sao Tome and Principe,Neves,2025,1.8113556156677852e+18
SEN,Senegal,Ziguinchor,2025,2.1298917355980398e+18
SEN,Senegal,Tambacounda,2025,2.336711841024486e+18
SEN,Senegal,Dakar,2025,3.247802038948949e+18
SEN,Senegal,Thiès,2025,3.208235188801332e+18
SEN,Senegal,Saint-Louis,2025,1.647556233850046e+18
SEN,Senegal,Kaolack,2025,2.564602894914396e+18
SLE,Sierra Leone,Freetown,2025,2.7368799980558433e+18
SLE,Sierra Leone,Bo,2025,2.64176283232479e+18
SLE,Sierra Leone,Kenema,2025,2.338202535271943e+18
SLE,Sierra Leone,Makeni,2025,3.187336662196826e+18
SOM,Somalia,Mogadishu,2025,9.049247437342129e+17
SOM,Somalia,Hargeisa,2025,1.3432354613456545e+18
SOM,Somalia,Bosaso,2025,1.4029799609513032e+18
SOM,Somalia,Kismayo,2025,6.750591518744476e+17
SOM,Somalia,Baidoa,2025,8.069197605373138e+17
SSD,South Sudan,Juba,2025,3.7273798655293553e+18
SSD,South Sudan,Wau,2025,2.851721310780491e+18
SSD,South Sudan,Malakal,2025,2.6420277056610386e+18
SSD,South Sudan,Bor,2025,3.068796580990039e+18
SDN,Sudan,Khartoum,2025,2.7763147563684475e+18
SDN,Sudan,Omdurman,2025,2.6722977742192184e+18
SDN,Sudan,Port Sudan,2025,1.946769710835607e+18
SDN,Sudan,Nyala,2025,2.0545438366712274e+18
SDN,Sudan,Ed Damer,2025,2.2889869065131994e+18
SDN,Sudan,El Obeid,2025,2.0759151183784755e+18
SDN,Sudan,Kassala,2025,2.1340496166478295e+18
SDN,Sudan,Wad Madani,2025,2.3663633245424113e+18
SDN,Sudan,Kosti,2025,2.5232812201967437e+18
SDN,Sudan,Rabak,2025,2.579298768086793e+18
SDN,Sudan,El Obeid,2025,2.0759151183784755e+18
SDN,Sudan,Sennar,2025,2.247902421469901e+18
SDN,Sudan,Wad Madani,2025,2.3663633245424113e+18
SDN,Sudan,Kosti,2025,2.5232812201967437e+18
SDN,Sudan,Rabak,2025,2.579298768086793e+18
SDN,Sudan,Sennar,2025,2.247902421469901e+18
TZA,Tanzania,Dar es Salaam,2025,1.9303779477750815e+18
TZA,Tanzania,Dodoma,2025,1.6634751244287892e+18
TZA,Tanzania,Mwanza,2025,1.6719804291158277e+18
TZA,Tanzania,Arusha,2025,1.254071072232067e+18
TZA,Tanzania,Zanzibar City,2025,1.3594893281786655e+18
TZA,Tanzania,Mbeya,2025,2.1645427899328502e+18
TZA,Tanzania,Tabora,2025,1.9675552991625016e+18
TGO,Togo,Lomé,2025,2.81543181873483e+18
TGO,Togo,Sokodé,2025,2.837532412313193e+18
TGO,Togo,Kara,2025,2.847821447275026e+18
TGO,Togo,Atakpamé,2025,3.0820400550979333e+18
UGA,Uganda,Kampala,2025,2.568103447027612e+18
UGA,Uganda,Entebbe,2025,1.8428269561013059e+18
UGA,Uganda,Jinja,2025,1.7631699565919524e+18
UGA,Uganda,Mbarara,2025,1.7948612304109875e+18
UGA,Uganda,Gulu,2025,2.62598193386666e+18
UGA,Uganda,Fort Portal,2025,1.755881607109879e+18
